                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9450  25.8840  0.17883E+01  0.18452E+01  0.30316E-04  0.18352E+01  0.17838E+01  0.30372E-04  0.17730E+01
   10.5890   2.9450  25.8940  0.17829E+01  0.18393E+01  0.30003E-04  0.18293E+01  0.17781E+01  0.30059E-04  0.17674E+01
   10.5890   2.9450  25.9040  0.17775E+01  0.18335E+01  0.29693E-04  0.18236E+01  0.17725E+01  0.29748E-04  0.17618E+01
   10.5890   2.9450  25.9140  0.17721E+01  0.18278E+01  0.29387E-04  0.18179E+01  0.17668E+01  0.29441E-04  0.17562E+01
   10.5890   2.9450  25.9240  0.17667E+01  0.18220E+01  0.29083E-04  0.18121E+01  0.17612E+01  0.29136E-04  0.17506E+01
   10.5890   2.9450  25.9340  0.17614E+01  0.18162E+01  0.28782E-04  0.18064E+01  0.17556E+01  0.28835E-04  0.17450E+01
   10.5890   2.9450  25.9440  0.17560E+01  0.18105E+01  0.28485E-04  0.18008E+01  0.17500E+01  0.28537E-04  0.17395E+01
   10.5890   2.9450  25.9540  0.17507E+01  0.18048E+01  0.28190E-04  0.17951E+01  0.17444E+01  0.28241E-04  0.17340E+01
   10.5890   2.9450  25.9640  0.17454E+01  0.17991E+01  0.27898E-04  0.17894E+01  0.17389E+01  0.27949E-04  0.17285E+01
   10.5890   2.9450  25.9740  0.17401E+01  0.17934E+01  0.27609E-04  0.17838E+01  0.17333E+01  0.27659E-04  0.17229E+01
   10.5890   2.9450  25.9840  0.17348E+01  0.17877E+01  0.27323E-04  0.17781E+01  0.17278E+01  0.27373E-04  0.17175E+01
   10.5890   2.9450  25.9940  0.17295E+01  0.17821E+01  0.27040E-04  0.17725E+01  0.17223E+01  0.27088E-04  0.17120E+01
   10.5890   2.9450  26.0040  0.17242E+01  0.17764E+01  0.26759E-04  0.17669E+01  0.17168E+01  0.26807E-04  0.17066E+01
   10.5890   2.9450  26.0140  0.17190E+01  0.17708E+01  0.26481E-04  0.17614E+01  0.17113E+01  0.26529E-04  0.17011E+01
   10.5890   2.9450  26.0240  0.17137E+01  0.17652E+01  0.26206E-04  0.17558E+01  0.17058E+01  0.26253E-04  0.16957E+01
   10.5890   2.9450  26.0340  0.17085E+01  0.17596E+01  0.25934E-04  0.17502E+01  0.17003E+01  0.25980E-04  0.16903E+01
   10.5890   2.9450  26.0440  0.17033E+01  0.17540E+01  0.25665E-04  0.17447E+01  0.16949E+01  0.25710E-04  0.16849E+01
   10.5890   2.9450  26.0540  0.16981E+01  0.17484E+01  0.25398E-04  0.17392E+01  0.16895E+01  0.25443E-04  0.16795E+01
   10.5890   2.9450  26.0640  0.16929E+01  0.17429E+01  0.25133E-04  0.17337E+01  0.16841E+01  0.25178E-04  0.16741E+01
   10.5890   2.9450  26.0740  0.16877E+01  0.17374E+01  0.24872E-04  0.17282E+01  0.16787E+01  0.24915E-04  0.16688E+01
   10.5890   2.9450  26.0840  0.16826E+01  0.17322E+01  0.24613E-04  0.17230E+01  0.16737E+01  0.24657E-04  0.16638E+01
   10.5890   2.9450  26.0940  0.16774E+01  0.17267E+01  0.24356E-04  0.17176E+01  0.16683E+01  0.24399E-04  0.16585E+01
   10.5890   2.9450  26.1040  0.16723E+01  0.17212E+01  0.24102E-04  0.17121E+01  0.16629E+01  0.24144E-04  0.16531E+01
   10.5890   2.9450  26.1140  0.16672E+01  0.17157E+01  0.23851E-04  0.17066E+01  0.16575E+01  0.23892E-04  0.16478E+01
   10.5890   2.9450  26.1240  0.16621E+01  0.17102E+01  0.23602E-04  0.17012E+01  0.16522E+01  0.23643E-04  0.16425E+01
   10.5890   2.9450  26.1340  0.16570E+01  0.17047E+01  0.23356E-04  0.16958E+01  0.16469E+01  0.23396E-04  0.16372E+01
   10.5890   2.9450  26.1440  0.16519E+01  0.16993E+01  0.23112E-04  0.16904E+01  0.16416E+01  0.23152E-04  0.16320E+01
   10.5890   2.9450  26.1540  0.16468E+01  0.16938E+01  0.22870E-04  0.16849E+01  0.16362E+01  0.22910E-04  0.16267E+01
   10.5890   2.9450  26.1640  0.16418E+01  0.16884E+01  0.22631E-04  0.16796E+01  0.16310E+01  0.22670E-04  0.16215E+01
   10.5890   2.9450  26.1740  0.16367E+01  0.16830E+01  0.22394E-04  0.16742E+01  0.16257E+01  0.22433E-04  0.16163E+01
   10.5890   2.9450  26.1840  0.16317E+01  0.16774E+01  0.22160E-04  0.16687E+01  0.16202E+01  0.22198E-04  0.16108E+01
   10.5890   2.9450  26.1940  0.16267E+01  0.16721E+01  0.21928E-04  0.16634E+01  0.16150E+01  0.21965E-04  0.16057E+01
   10.5890   2.9450  26.2040  0.16217E+01  0.16667E+01  0.21698E-04  0.16580E+01  0.16098E+01  0.21735E-04  0.16004E+01
   10.5890   2.9450  26.2140  0.16167E+01  0.16614E+01  0.21471E-04  0.16527E+01  0.16046E+01  0.21507E-04  0.15953E+01
   10.5890   2.9450  26.2240  0.16117E+01  0.16561E+01  0.21246E-04  0.16475E+01  0.15994E+01  0.21282E-04  0.15902E+01
   10.5890   2.9450  26.2340  0.16068E+01  0.16508E+01  0.14722E-04  0.16422E+01  0.15943E+01  0.14748E-04  0.15851E+01
   10.5890   2.9450  26.2440  0.16018E+01  0.16455E+01  0.20802E-04  0.16370E+01  0.15891E+01  0.20838E-04  0.15800E+01
   10.5890   2.9450  26.2540  0.15969E+01  0.16402E+01  0.20584E-04  0.16318E+01  0.15840E+01  0.20619E-04  0.15749E+01
   10.5890   2.9450  26.2640  0.15920E+01  0.16350E+01  0.20368E-04  0.16265E+01  0.15789E+01  0.20402E-04  0.15698E+01
   10.5890   2.9450  26.2740  0.15871E+01  0.16298E+01  0.20154E-04  0.16214E+01  0.15738E+01  0.20188E-04  0.15648E+01
   10.5890   2.9450  26.2840  0.15822E+01  0.16245E+01  0.19942E-04  0.16162E+01  0.15687E+01  0.19975E-04  0.15597E+01
   10.5890   2.9450  26.2940  0.15773E+01  0.16193E+01  0.19733E-04  0.16110E+01  0.15636E+01  0.19766E-04  0.15547E+01
   10.5890   2.9450  26.3040  0.15724E+01  0.16141E+01  0.19525E-04  0.16059E+01  0.15586E+01  0.19558E-04  0.15497E+01
   10.5890   2.9450  26.3140  0.15676E+01  0.16090E+01  0.19320E-04  0.16007E+01  0.15536E+01  0.19352E-04  0.15447E+01
   10.5890   2.9450  26.3240  0.15627E+01  0.16038E+01  0.19116E-04  0.15956E+01  0.15486E+01  0.19148E-04  0.15397E+01
   10.5890   2.9450  26.3340  0.15579E+01  0.15987E+01  0.18915E-04  0.15905E+01  0.15435E+01  0.18946E-04  0.15347E+01
   10.5890   2.9450  26.3440  0.15531E+01  0.15935E+01  0.18716E-04  0.15854E+01  0.15385E+01  0.18746E-04  0.15297E+01
   10.5890   2.9450  26.3540  0.15482E+01  0.15884E+01  0.18519E-04  0.15803E+01  0.15335E+01  0.18549E-04  0.15248E+01
   10.5890   2.9450  26.3640  0.15435E+01  0.15832E+01  0.18323E-04  0.15752E+01  0.15285E+01  0.18353E-04  0.15198E+01
   10.5890   2.9450  26.3740  0.15387E+01  0.15782E+01  0.18130E-04  0.15701E+01  0.15235E+01  0.18160E-04  0.15149E+01
   10.5890   2.9450  26.3840  0.15339E+01  0.15731E+01  0.17939E-04  0.15651E+01  0.15186E+01  0.17968E-04  0.15100E+01
   10.5890   2.9450  26.3940  0.15291E+01  0.15680E+01  0.17750E-04  0.15601E+01  0.15137E+01  0.17778E-04  0.15051E+01
   10.5890   2.9450  26.4040  0.15244E+01  0.15630E+01  0.17562E-04  0.15551E+01  0.15087E+01  0.17591E-04  0.15002E+01
   10.5890   2.9450  26.4140  0.15197E+01  0.15579E+01  0.17377E-04  0.15500E+01  0.15038E+01  0.17405E-04  0.14953E+01
   10.5890   2.9450  26.4240  0.15150E+01  0.15529E+01  0.17193E-04  0.15451E+01  0.14990E+01  0.17221E-04  0.14905E+01
   10.5890   2.9450  26.4340  0.15102E+01  0.15479E+01  0.17012E-04  0.15401E+01  0.14941E+01  0.17039E-04  0.14857E+01
   10.5890   2.9450  26.4440  0.15055E+01  0.15429E+01  0.16832E-04  0.15351E+01  0.14892E+01  0.16859E-04  0.14808E+01
   10.5890   2.9450  26.4540  0.15009E+01  0.15379E+01  0.16654E-04  0.15301E+01  0.14843E+01  0.16680E-04  0.14760E+01
   10.5890   2.9450  26.4640  0.14962E+01  0.15329E+01  0.16478E-04  0.15252E+01  0.14795E+01  0.16504E-04  0.14712E+01
   10.5890   2.9450  26.4740  0.14915E+01  0.15279E+01  0.16303E-04  0.15203E+01  0.14746E+01  0.16329E-04  0.14664E+01
   10.5890   2.9450  26.4840  0.14869E+01  0.15230E+01  0.16131E-04  0.15154E+01  0.14698E+01  0.16156E-04  0.14616E+01
   10.5890   2.9450  26.4940  0.14823E+01  0.15181E+01  0.15960E-04  0.15105E+01  0.14650E+01  0.15985E-04  0.14568E+01
   10.5890   2.9450  26.5040  0.14776E+01  0.15132E+01  0.15790E-04  0.15056E+01  0.14602E+01  0.15815E-04  0.14521E+01
   10.5890   2.9450  26.5140  0.14730E+01  0.15082E+01  0.15624E-04  0.15007E+01  0.14554E+01  0.15648E-04  0.14474E+01
   10.5890   2.9450  26.5240  0.14684E+01  0.15034E+01  0.15458E-04  0.14959E+01  0.14507E+01  0.15482E-04  0.14426E+01
   10.5890   2.9450  26.5340  0.14638E+01  0.14985E+01  0.15294E-04  0.14911E+01  0.14460E+01  0.15318E-04  0.14379E+01
   10.5890   2.9450  26.5440  0.14593E+01  0.14937E+01  0.15132E-04  0.14862E+01  0.14412E+01  0.15156E-04  0.14332E+01
   10.5890   2.9450  26.5540  0.14547E+01  0.14888E+01  0.14972E-04  0.14815E+01  0.14366E+01  0.14995E-04  0.14286E+01
   10.5890   2.9450  26.5640  0.14502E+01  0.14840E+01  0.14813E-04  0.14767E+01  0.14319E+01  0.14836E-04  0.14239E+01
   10.5890   2.9450  26.5740  0.14456E+01  0.14790E+01  0.14656E-04  0.14717E+01  0.14270E+01  0.14678E-04  0.14191E+01
   10.5890   2.9450  26.5840  0.14411E+01  0.14742E+01  0.14500E-04  0.14669E+01  0.14223E+01  0.14522E-04  0.14145E+01
   10.5890   2.9450  26.5940  0.14366E+01  0.14695E+01  0.14346E-04  0.14622E+01  0.14177E+01  0.14368E-04  0.14099E+01
   10.5890   2.9450  26.6040  0.14321E+01  0.14647E+01  0.14194E-04  0.14575E+01  0.14131E+01  0.14215E-04  0.14053E+01
   10.5890   2.9450  26.6140  0.14276E+01  0.14599E+01  0.14043E-04  0.14527E+01  0.14084E+01  0.14064E-04  0.14007E+01
   10.5890   2.9450  26.6240  0.14231E+01  0.14552E+01  0.13894E-04  0.14480E+01  0.14038E+01  0.13915E-04  0.13961E+01
   10.5890   2.9450  26.6340  0.14187E+01  0.14505E+01  0.13746E-04  0.14433E+01  0.13992E+01  0.13767E-04  0.13915E+01
   10.5890   2.9450  26.6440  0.14142E+01  0.14457E+01  0.13600E-04  0.14387E+01  0.13946E+01  0.13621E-04  0.13870E+01
   10.5890   2.9450  26.6540  0.14098E+01  0.14415E+01  0.13455E-04  0.14344E+01  0.13905E+01  0.13476E-04  0.13829E+01
   10.5890   2.9450  26.6640  0.14053E+01  0.14369E+01  0.13312E-04  0.14299E+01  0.13860E+01  0.13332E-04  0.13784E+01
   10.5890   2.9450  26.6740  0.14009E+01  0.14316E+01  0.13171E-04  0.14246E+01  0.13809E+01  0.13191E-04  0.13734E+01
   10.5890   2.9450  26.6840  0.13965E+01  0.14270E+01  0.13031E-04  0.14200E+01  0.13764E+01  0.13050E-04  0.13689E+01
   10.5890   2.9450  26.6940  0.13921E+01  0.14223E+01  0.12892E-04  0.14154E+01  0.13718E+01  0.12911E-04  0.13644E+01
   10.5890   2.9450  26.7040  0.13877E+01  0.14177E+01  0.12755E-04  0.14108E+01  0.13673E+01  0.12774E-04  0.13599E+01
   10.5890   2.9450  26.7140  0.13834E+01  0.14130E+01  0.12619E-04  0.14062E+01  0.13628E+01  0.12638E-04  0.13554E+01
   10.5890   2.9450  26.7240  0.13790E+01  0.14084E+01  0.12485E-04  0.14016E+01  0.13583E+01  0.12503E-04  0.13509E+01
   10.5890   2.9450  26.7340  0.13747E+01  0.14042E+01  0.12352E-04  0.13974E+01  0.13542E+01  0.12370E-04  0.13469E+01
   10.5890   2.9450  26.7440  0.13703E+01  0.13996E+01  0.12220E-04  0.13928E+01  0.13497E+01  0.12238E-04  0.13424E+01
   10.5890   2.9450  26.7540  0.13660E+01  0.13950E+01  0.12090E-04  0.13882E+01  0.13452E+01  0.12108E-04  0.13380E+01
   10.5890   2.9450  26.7640  0.13617E+01  0.13904E+01  0.11961E-04  0.13836E+01  0.13407E+01  0.11979E-04  0.13335E+01
   10.5890   2.9450  26.7740  0.13574E+01  0.13858E+01  0.11834E-04  0.13791E+01  0.13363E+01  0.11851E-04  0.13291E+01
   10.5890   2.9450  26.7840  0.13531E+01  0.13812E+01  0.11708E-04  0.13746E+01  0.13319E+01  0.11725E-04  0.13247E+01
   10.5890   2.9450  26.7940  0.13488E+01  0.13767E+01  0.11583E-04  0.13701E+01  0.13275E+01  0.11600E-04  0.13203E+01
   10.5890   2.9450  26.8040  0.13446E+01  0.13722E+01  0.11458E-04  0.13656E+01  0.13231E+01  0.11475E-04  0.13160E+01
   10.5890   2.9450  26.8140  0.13403E+01  0.13676E+01  0.11336E-04  0.13611E+01  0.13187E+01  0.11352E-04  0.13116E+01
   10.5890   2.9450  26.8240  0.13361E+01  0.13632E+01  0.11215E-04  0.13566E+01  0.13143E+01  0.11231E-04  0.13073E+01
   10.5890   2.9450  26.8340  0.13318E+01  0.13584E+01  0.11096E-04  0.13519E+01  0.13097E+01  0.11112E-04  0.13027E+01
   10.5890   2.9450  26.8440  0.13276E+01  0.13539E+01  0.10977E-04  0.13475E+01  0.13053E+01  0.10993E-04  0.12984E+01
   10.5890   2.9450  26.8540  0.13234E+01  0.13495E+01  0.10860E-04  0.13431E+01  0.13010E+01  0.10876E-04  0.12941E+01
   10.5890   2.9450  26.8640  0.13192E+01  0.13450E+01  0.10746E-04  0.13386E+01  0.12967E+01  0.10762E-04  0.12898E+01
   10.5890   2.9450  26.8740  0.13150E+01  0.13406E+01  0.10632E-04  0.13342E+01  0.12924E+01  0.10647E-04  0.12855E+01
   10.5890   2.9450  26.8840  0.13108E+01  0.13362E+01  0.10518E-04  0.13298E+01  0.12881E+01  0.10533E-04  0.12812E+01
   10.5890   2.9450  26.8940  0.13067E+01  0.13317E+01  0.10406E-04  0.13254E+01  0.12838E+01  0.10421E-04  0.12769E+01
   10.5890   2.9450  26.9040  0.13025E+01  0.13274E+01  0.10295E-04  0.13211E+01  0.12795E+01  0.10310E-04  0.12727E+01
   10.5890   2.9450  26.9140  0.12984E+01  0.13230E+01  0.10186E-04  0.13167E+01  0.12752E+01  0.10200E-04  0.12685E+01
   10.5890   2.9450  26.9240  0.12942E+01  0.13186E+01  0.10077E-04  0.13124E+01  0.12710E+01  0.10091E-04  0.12643E+01
   10.5890   2.9450  26.9340  0.12901E+01  0.13143E+01  0.99699E-05  0.13081E+01  0.12668E+01  0.99840E-05  0.12601E+01
   10.5890   2.9450  26.9440  0.12860E+01  0.13100E+01  0.98633E-05  0.13038E+01  0.12626E+01  0.98771E-05  0.12559E+01
   10.5890   2.9450  26.9540  0.12819E+01  0.13056E+01  0.97581E-05  0.12994E+01  0.12583E+01  0.97718E-05  0.12517E+01
   10.5890   2.9450  26.9640  0.12778E+01  0.13013E+01  0.96541E-05  0.12951E+01  0.12541E+01  0.96676E-05  0.12475E+01
   10.5890   2.9450  26.9740  0.12737E+01  0.12970E+01  0.95512E-05  0.12909E+01  0.12500E+01  0.95645E-05  0.12434E+01
   10.5890   2.9450  26.9840  0.12697E+01  0.12927E+01  0.94494E-05  0.12866E+01  0.12458E+01  0.94625E-05  0.12392E+01
   10.5890   2.9450  26.9940  0.12656E+01  0.12884E+01  0.93487E-05  0.12824E+01  0.12416E+01  0.93616E-05  0.12351E+01
   10.5890   2.9450  27.0040  0.12616E+01  0.12841E+01  0.92490E-05  0.12781E+01  0.12375E+01  0.92618E-05  0.12310E+01
   10.5890   2.9450  27.0140  0.12575E+01  0.12799E+01  0.91505E-05  0.12739E+01  0.12334E+01  0.91631E-05  0.12269E+01
   10.5890   2.9450  27.0240  0.12535E+01  0.12756E+01  0.90529E-05  0.12697E+01  0.12292E+01  0.90654E-05  0.12228E+01
   10.5890   2.9450  27.0340  0.12495E+01  0.12714E+01  0.89565E-05  0.12655E+01  0.12251E+01  0.89687E-05  0.12187E+01
   10.5890   2.9450  27.0440  0.12455E+01  0.12672E+01  0.88611E-05  0.12612E+01  0.12210E+01  0.88732E-05  0.12146E+01
   10.5890   2.9450  27.0540  0.12415E+01  0.12630E+01  0.87667E-05  0.12571E+01  0.12170E+01  0.87786E-05  0.12106E+01
   10.5890   2.9450  27.0640  0.12375E+01  0.12588E+01  0.86733E-05  0.12530E+01  0.12129E+01  0.86851E-05  0.12066E+01
   10.5890   2.9450  27.0740  0.12336E+01  0.12547E+01  0.85809E-05  0.12488E+01  0.12088E+01  0.85926E-05  0.12025E+01
   10.5890   2.9450  27.0840  0.12296E+01  0.12505E+01  0.84895E-05  0.12447E+01  0.12048E+01  0.85010E-05  0.11985E+01
   10.5890   2.9450  27.0940  0.12256E+01  0.12463E+01  0.83992E-05  0.12405E+01  0.12007E+01  0.84105E-05  0.11945E+01
   10.5890   2.9450  27.1040  0.12217E+01  0.12422E+01  0.83097E-05  0.12364E+01  0.11967E+01  0.83209E-05  0.11905E+01
   10.5890   2.9450  27.1140  0.12178E+01  0.12380E+01  0.82214E-05  0.12323E+01  0.11927E+01  0.82324E-05  0.11865E+01
   10.5890   2.9450  27.1240  0.12139E+01  0.12339E+01  0.81339E-05  0.12282E+01  0.11887E+01  0.81447E-05  0.11825E+01
   10.5890   2.9450  27.1340  0.12100E+01  0.12297E+01  0.80473E-05  0.12241E+01  0.11846E+01  0.80580E-05  0.11785E+01
   10.5890   2.9450  27.1440  0.12061E+01  0.12256E+01  0.79617E-05  0.12200E+01  0.11806E+01  0.79723E-05  0.11745E+01
   10.5890   2.9450  27.1540  0.12022E+01  0.12215E+01  0.78772E-05  0.12159E+01  0.11766E+01  0.78876E-05  0.11706E+01
   10.5890   2.9450  27.1640  0.11983E+01  0.12175E+01  0.77934E-05  0.12119E+01  0.11727E+01  0.78037E-05  0.11666E+01
   10.5890   2.9450  27.1740  0.11944E+01  0.12134E+01  0.77105E-05  0.12078E+01  0.11687E+01  0.77207E-05  0.11627E+01
   10.5890   2.9450  27.1840  0.11906E+01  0.12093E+01  0.76286E-05  0.12038E+01  0.11648E+01  0.76387E-05  0.11588E+01
   10.5890   2.9550  23.9940  0.30814E+01  0.32524E+01  0.18313E-03  0.32295E+01  0.31610E+01  0.18362E-03  0.31363E+01
   10.5890   2.9550  24.0040  0.30727E+01  0.32431E+01  0.18144E-03  0.32202E+01  0.31518E+01  0.18193E-03  0.31272E+01
   10.5890   2.9550  24.0140  0.30640E+01  0.32335E+01  0.17977E-03  0.32107E+01  0.31424E+01  0.18025E-03  0.31179E+01
   10.5890   2.9550  24.0240  0.30553E+01  0.32239E+01  0.17811E-03  0.32012E+01  0.31330E+01  0.17859E-03  0.31086E+01
   10.5890   2.9550  24.0340  0.30466E+01  0.32142E+01  0.17647E-03  0.31917E+01  0.31235E+01  0.17694E-03  0.30992E+01
   10.5890   2.9550  24.0440  0.30380E+01  0.32047E+01  0.17484E-03  0.31823E+01  0.31142E+01  0.17530E-03  0.30900E+01
   10.5890   2.9550  24.0540  0.30294E+01  0.31952E+01  0.17322E-03  0.31729E+01  0.31049E+01  0.17368E-03  0.30808E+01
   10.5890   2.9550  24.0640  0.30208E+01  0.31857E+01  0.17162E-03  0.31635E+01  0.30955E+01  0.17208E-03  0.30716E+01
   10.5890   2.9550  24.0740  0.30122E+01  0.31763E+01  0.17003E-03  0.31541E+01  0.30863E+01  0.17048E-03  0.30624E+01
   10.5890   2.9550  24.0840  0.30037E+01  0.31668E+01  0.16846E-03  0.31448E+01  0.30770E+01  0.16890E-03  0.30533E+01
   10.5890   2.9550  24.0940  0.29952E+01  0.31575E+01  0.16690E-03  0.31355E+01  0.30678E+01  0.16734E-03  0.30441E+01
   10.5890   2.9550  24.1040  0.29867E+01  0.31479E+01  0.16535E-03  0.31261E+01  0.30584E+01  0.16579E-03  0.30349E+01
   10.5890   2.9550  24.1140  0.29782E+01  0.31410E+01  0.16382E-03  0.31192E+01  0.30516E+01  0.16425E-03  0.30282E+01
   10.5890   2.9550  24.1240  0.29697E+01  0.31316E+01  0.16230E-03  0.31100E+01  0.30425E+01  0.16272E-03  0.30192E+01
   10.5890   2.9550  24.1340  0.29613E+01  0.31199E+01  0.16079E-03  0.30984E+01  0.30310E+01  0.16121E-03  0.30077E+01
   10.5890   2.9550  24.1440  0.29529E+01  0.31107E+01  0.15930E-03  0.30892E+01  0.30219E+01  0.15971E-03  0.29987E+01
   10.5890   2.9550  24.1540  0.29445E+01  0.31014E+01  0.15782E-03  0.30800E+01  0.30128E+01  0.15823E-03  0.29898E+01
   10.5890   2.9550  24.1640  0.29361E+01  0.30920E+01  0.15635E-03  0.30707E+01  0.30035E+01  0.15675E-03  0.29806E+01
   10.5890   2.9550  24.1740  0.29277E+01  0.30828E+01  0.15489E-03  0.30616E+01  0.29945E+01  0.15529E-03  0.29717E+01
   10.5890   2.9550  24.1840  0.29194E+01  0.30736E+01  0.15345E-03  0.30525E+01  0.29855E+01  0.15385E-03  0.29628E+01
   10.5890   2.9550  24.1940  0.29111E+01  0.30644E+01  0.15202E-03  0.30435E+01  0.29765E+01  0.15241E-03  0.29539E+01
   10.5890   2.9550  24.2040  0.29028E+01  0.30553E+01  0.15060E-03  0.30344E+01  0.29675E+01  0.15099E-03  0.29451E+01
   10.5890   2.9550  24.2140  0.28945E+01  0.30462E+01  0.14919E-03  0.30254E+01  0.29586E+01  0.14958E-03  0.29362E+01
   10.5890   2.9550  24.2240  0.28863E+01  0.30372E+01  0.14780E-03  0.30165E+01  0.29497E+01  0.14818E-03  0.29274E+01
   10.5890   2.9550  24.2340  0.28780E+01  0.30281E+01  0.14642E-03  0.30075E+01  0.29409E+01  0.14680E-03  0.29187E+01
   10.5890   2.9550  24.2440  0.28698E+01  0.30191E+01  0.14505E-03  0.29986E+01  0.29320E+01  0.14542E-03  0.29099E+01
   10.5890   2.9550  24.2540  0.28616E+01  0.30101E+01  0.14369E-03  0.29897E+01  0.29232E+01  0.14406E-03  0.29012E+01
   10.5890   2.9550  24.2640  0.28535E+01  0.30011E+01  0.14235E-03  0.29808E+01  0.29144E+01  0.14271E-03  0.28925E+01
   10.5890   2.9550  24.2740  0.28453E+01  0.29921E+01  0.14101E-03  0.29719E+01  0.29056E+01  0.14137E-03  0.28838E+01
   10.5890   2.9550  24.2840  0.28372E+01  0.29832E+01  0.13969E-03  0.29631E+01  0.28968E+01  0.14005E-03  0.28751E+01
   10.5890   2.9550  24.2940  0.28291E+01  0.29746E+01  0.13838E-03  0.29545E+01  0.28884E+01  0.13873E-03  0.28668E+01
   10.5890   2.9550  24.3040  0.28210E+01  0.29657E+01  0.13708E-03  0.29458E+01  0.28797E+01  0.13743E-03  0.28582E+01
   10.5890   2.9550  24.3140  0.28129E+01  0.29569E+01  0.13579E-03  0.29370E+01  0.28710E+01  0.13614E-03  0.28496E+01
   10.5890   2.9550  24.3240  0.28049E+01  0.29481E+01  0.13452E-03  0.29283E+01  0.28624E+01  0.13486E-03  0.28411E+01
   10.5890   2.9550  24.3340  0.27969E+01  0.29393E+01  0.13325E-03  0.29196E+01  0.28538E+01  0.13359E-03  0.28325E+01
   10.5890   2.9550  24.3440  0.27889E+01  0.29305E+01  0.13199E-03  0.29109E+01  0.28452E+01  0.13233E-03  0.28240E+01
   10.5890   2.9550  24.3540  0.27809E+01  0.29217E+01  0.13075E-03  0.29022E+01  0.28365E+01  0.13108E-03  0.28155E+01
   10.5890   2.9550  24.3640  0.27729E+01  0.29130E+01  0.12952E-03  0.28936E+01  0.28280E+01  0.12984E-03  0.28071E+01
   10.5890   2.9550  24.3740  0.27650E+01  0.29043E+01  0.12830E-03  0.28850E+01  0.28195E+01  0.12862E-03  0.27986E+01
   10.5890   2.9550  24.3840  0.27570E+01  0.28956E+01  0.12709E-03  0.28764E+01  0.28109E+01  0.12740E-03  0.27902E+01
   10.5890   2.9550  24.3940  0.27491E+01  0.28871E+01  0.12588E-03  0.28679E+01  0.28025E+01  0.12620E-03  0.27818E+01
   10.5890   2.9550  24.4040  0.27412E+01  0.28785E+01  0.12470E-03  0.28594E+01  0.27941E+01  0.12501E-03  0.27736E+01
   10.5890   2.9550  24.4140  0.27334E+01  0.28697E+01  0.12352E-03  0.28508E+01  0.27856E+01  0.12382E-03  0.27651E+01
   10.5890   2.9550  24.4240  0.27255E+01  0.28612E+01  0.12235E-03  0.28423E+01  0.27772E+01  0.12265E-03  0.27568E+01
   10.5890   2.9550  24.4340  0.27177E+01  0.28527E+01  0.12119E-03  0.28339E+01  0.27689E+01  0.12149E-03  0.27486E+01
   10.5890   2.9550  24.4440  0.27099E+01  0.28439E+01  0.12004E-03  0.28252E+01  0.27603E+01  0.12034E-03  0.27401E+01
   10.5890   2.9550  24.4540  0.27021E+01  0.28354E+01  0.11890E-03  0.28167E+01  0.27519E+01  0.11920E-03  0.27318E+01
   10.5890   2.9550  24.4640  0.26943E+01  0.28268E+01  0.11777E-03  0.28083E+01  0.27435E+01  0.11806E-03  0.27235E+01
   10.5890   2.9550  24.4740  0.26866E+01  0.28184E+01  0.11665E-03  0.27999E+01  0.27352E+01  0.11694E-03  0.27153E+01
   10.5890   2.9550  24.4840  0.26789E+01  0.28099E+01  0.11555E-03  0.27915E+01  0.27269E+01  0.11583E-03  0.27071E+01
   10.5890   2.9550  24.4940  0.26712E+01  0.28014E+01  0.11445E-03  0.27831E+01  0.27186E+01  0.11473E-03  0.26989E+01
   10.5890   2.9550  24.5040  0.26635E+01  0.27930E+01  0.11336E-03  0.27748E+01  0.27104E+01  0.11364E-03  0.26908E+01
   10.5890   2.9550  24.5140  0.26558E+01  0.27846E+01  0.11228E-03  0.27665E+01  0.27022E+01  0.11256E-03  0.26826E+01
   10.5890   2.9550  24.5240  0.26481E+01  0.27764E+01  0.11121E-03  0.27584E+01  0.26942E+01  0.11148E-03  0.26747E+01
   10.5890   2.9550  24.5340  0.26405E+01  0.27681E+01  0.11015E-03  0.27501E+01  0.26860E+01  0.11042E-03  0.26666E+01
